world_type,player1,player2,outcome,avg_milliseconds_per_move_player1,avg_milliseconds_per_move_player2,num_moves,session_id,session_timestamp,milliseconds,game_num
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,13.688400268554688,8,exp1_ttt_x_def_o_minimax,07042024041617,203.3828125,75
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,11.777557373046875,9,exp1_ttt_x_def_o_minimax,07042024041617,172.8193359375,76
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,9.79010009765625,9,exp1_ttt_x_def_o_minimax,07042024041617,141.016357421875,77
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,8.848419189453125,9,exp1_ttt_x_def_o_minimax,07042024041617,125.5537109375,78
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,8.517868041992188,8,exp1_ttt_x_def_o_minimax,07042024041617,120.6484375,79
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,9.79217529296875,8,exp1_ttt_x_def_o_minimax,07042024041617,141.049560546875,80
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,6.5562896728515625,8,exp1_ttt_x_def_o_minimax,07042024041617,110.28564453125,81
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.934158325195312,9,exp1_ttt_x_def_o_minimax,07042024041617,189.85693359375,82
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,6.8028411865234375,9,exp1_ttt_x_def_o_minimax,07042024041617,108.845458984375,83
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,14.334869384765625,8,exp1_ttt_x_def_o_minimax,07042024041617,220.340087890625,84
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,15.61529541015625,8,exp1_ttt_x_def_o_minimax,07042024041617,234.831298828125,85
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,13.682510375976562,8,exp1_ttt_x_def_o_minimax,07042024041617,203.283935546875,86
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,17.404266357421875,9,exp1_ttt_x_def_o_minimax,07042024041617,234.945556640625,87
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,8.600234985351562,9,exp1_ttt_x_def_o_minimax,07042024041617,114.593994140625,88
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,12.781768798828125,8,exp1_ttt_x_def_o_minimax,07042024041617,188.876220703125,89
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,13.750320434570312,9,exp1_ttt_x_def_o_minimax,07042024041617,204.382568359375,90
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,9.27362060546875,9,exp1_ttt_x_def_o_minimax,07042024041617,133.326171875,91
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.816543579101562,9,exp1_ttt_x_def_o_minimax,07042024041617,156.781005859375,92
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,12.109268188476562,8,exp1_ttt_x_def_o_minimax,07042024041617,178.326904296875,93
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.388992309570312,9,exp1_ttt_x_def_o_minimax,07042024041617,181.026611328125,94
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,11.247222900390625,9,exp1_ttt_x_def_o_minimax,07042024041617,160.3193359375,95
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.497802734375,9,exp1_ttt_x_def_o_minimax,07042024041617,184.339599609375,96
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,13.437835693359375,8,exp1_ttt_x_def_o_minimax,07042024041617,199.37939453125,97
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,12.8421630859375,8,exp1_ttt_x_def_o_minimax,07042024041617,189.63427734375,98
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,15.729171752929688,8,exp1_ttt_x_def_o_minimax,07042024041617,235.689453125,99
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.339920043945312,9,exp1_ttt_x_def_o_minimax,07042024041617,149.809326171875,100
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,15.618896484375,1
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,2
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,3
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,4
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,5
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,6
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,7
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,8
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,9
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,10
ttt,StrategyDefaultTTT,StrategyTabQLearning,1,0.0,0.0,7,exp1_ttt_x_def_o_tabq,07042024041634,0.0,11
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,12
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,13
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,14
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,15
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,16
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,17
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,18
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,19
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,20
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,21
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,22
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,23
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,24
ttt,StrategyDefaultTTT,StrategyTabQLearning,1,0.0,0.0,7,exp1_ttt_x_def_o_tabq,07042024041634,0.0,25
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,26
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,27
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,15.62646484375,28
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.883056640625,29
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,30
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.0107421875,31
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.823486328125,32
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,33
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,1.02099609375,34
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0381927490234375,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.42578125,35
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.52587890625,36
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,37
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,38
ttt,StrategyDefaultTTT,StrategyTabQLearning,1,0.0,0.0,7,exp1_ttt_x_def_o_tabq,07042024041634,0.0,39
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,40
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,41
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,42
ttt,StrategyDefaultTTT,StrategyTabQLearning,1,0.0,3.0047607421875,7,exp1_ttt_x_def_o_tabq,07042024041634,6.009521484375,43
ttt,StrategyDefaultTTT,StrategyTabQLearning,2,0.0,0.0,8,exp1_ttt_x_def_o_tabq,07042024041634,0.0,44
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,45
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,46
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,47
ttt,StrategyDefaultTTT,StrategyTabQLearning,0,0.0,0.0,9,exp1_ttt_x_def_o_tabq,07042024041634,0.0,48
